StoreCode,Name,Year,Month,Day,DayName,Week,Traffic,Customers,Sales,Average Ticket,Salespeople,Sales per Salesperson,Tickets per Salesperson,Products per Ticket,Average Price,Salespeople Working Same Time
1,Arica,2015,3,14,Sábado,10,4106,321,27526656,86,15,1835110,21.4,1.83,46894,13.48
1,Arica,2015,3,15,Domingo,10,1838,134,10974263,82,11,997660,12.18,1.8,45536,10.9
1,Arica,2015,3,16,Lunes,11,5104,425,29880867,70,17,1757698,25,1.63,43056,13.57
1,Arica,2015,3,17,Martes,11,3949,331,26577978,80,17,1563411,19.47,1.79,44820,14.19
1,Arica,2015,3,18,Miércoles,11,3844,314,27888921,89,17,1640525,18.47,1.9,46637,14.19
1,Arica,2015,3,19,Jueves,11,4576,325,30069376,93,19,1582599,17.11,1.69,54871,15.9
1,Arica,2015,3,20,Viernes,11,5379,412,31522472,77,19,1659078,21.68,1.56,48948,15.9
1,Arica,2015,3,21,Sábado,11,4929,424,36305851,86,16,2269116,26.5,1.82,46967,14.33
1,Arica,2015,3,22,Domingo,11,2136,165,12861282,78,10,1286128,16.5,1.7,45933,9
1,Arica,2015,3,23,Lunes,12,5416,434,36352289,84,17,2138370,25.53,1.67,50210,14.52
1,Arica,2015,3,24,Martes,12,4566,317,27424673,87,20,1371234,15.85,1.66,52237,16.76
1,Arica,2015,3,25,Miércoles,12,298,0,0,0,20,0,0,0,0,16.76
1,Arica,2015,3,26,Jueves,12,4527,349,27921460,80,20,1396073,17.45,1.67,47893,16.76
1,Arica,2015,3,27,Viernes,12,4697,396,30826414,78,20,1541321,19.8,1.55,50288,16.76
1,Arica,2015,3,28,Sábado,12,4176,364,31649713,87,15,2109981,24.27,1.79,48692,12.52
1,Arica,2015,3,29,Domingo,12,1723,118,11218687,95,8,1402336,14.75,1.78,53422,7.2
1,Arica,2015,3,30,Lunes,13,4654,375,28238927,75,19,1486259,19.74,1.76,42722,16.24
1,Arica,2015,3,31,Martes,13,5057,391,29525891,76,24,1230246,16.29,1.58,47777,20.19
1,Arica,2015,4,1,Miércoles,13,3756,362,27342080,76,36,759502,10.06,1.55,48651,53.43
1,Arica,2015,4,2,Jueves,13,4288,416,33040511,79,29,1139328,14.34,1.57,50598,44.57
1,Arica,2015,4,3,Viernes,13,0,0,0,0,24,0,0,0,0,19.43
1,Arica,2015,4,4,Sábado,13,4402,289,27788992,96,25,1111560,11.56,1.6,60019,35.05
1,Arica,2015,4,5,Domingo,13,1902,123,11187578,91,16,699224,7.69,1.6,56790,25.85
1,Arica,2015,4,6,Lunes,14,5918,392,35749891,91,27,1324070,14.52,1.78,51291,43
1,Arica,2015,4,7,Martes,14,5072,366,29003995,79,33,878909,11.09,1.6,49579,46
1,Arica,2015,4,8,Miércoles,14,4662,365,35454297,97,33,1074373,11.06,1.7,57092,47.14
1,Arica,2015,4,9,Jueves,14,4230,283,19953713,71,21,950177,13.48,1.61,43854,21.14
1,Arica,2015,4,10,Viernes,14,4752,344,29212827,85,35,834652,9.83,1.75,48526,49.71
1,Arica,2015,4,11,Sábado,14,4243,307,31173704,102,26,1198989,11.81,1.74,58487,38.19
1,Arica,2015,4,12,Domingo,14,1507,120,13106766,109,17,770986,7.06,1.8,60679,27.65
1,Arica,2015,4,13,Lunes,15,4555,309,26208675,85,35,748819,8.83,1.65,51491,50.14
1,Arica,2015,4,14,Martes,15,3834,295,22686867,77,34,667261,8.68,1.86,41399,49.71
1,Arica,2015,4,15,Miércoles,15,4178,306,27957851,91,31,901866,9.87,1.81,50375,46.29
1,Arica,2015,4,16,Jueves,15,3952,285,25660770,90,30,855359,9.5,1.67,54023,44.57
1,Arica,2015,4,17,Viernes,15,4645,329,27712287,84,33,839766,9.97,1.56,53915,49.14
1,Arica,2015,4,18,Sábado,15,3977,294,26234264,89,26,1009010,11.31,1.57,56907,38.19
1,Arica,2015,4,19,Domingo,15,1572,81,7602364,94,17,447198,4.76,1.79,52430,26.75
1,Arica,2015,4,20,Lunes,16,4562,324,29330904,91,30,977697,10.8,1.59,56843,44.71
1,Arica,2015,4,21,Martes,16,4284,301,27170818,90,32,849088,9.41,1.58,56962,50
1,Arica,2015,4,22,Miércoles,16,3761,289,24407107,84,34,717856,8.5,2.04,41298,52.29
1,Arica,2015,4,23,Jueves,16,3688,267,20898251,78,33,633280,8.09,1.58,49640,50.29
1,Arica,2015,4,24,Viernes,16,4831,331,28300289,85,32,884384,10.34,1.58,54111,48
1,Arica,2015,4,25,Sábado,16,4102,310,29943920,97,27,1109034,11.48,1.78,54345,39.33
1,Arica,2015,4,26,Domingo,16,1575,131,11743044,90,18,652391,7.28,1.52,59010,28.25
1,Arica,2015,4,27,Lunes,17,4579,318,23722729,75,35,677792,9.09,1.53,48712,53
1,Arica,2015,4,28,Martes,17,3851,306,22636216,74,33,685946,9.27,1.6,46291,51.14
1,Arica,2015,4,29,Miércoles,17,4164,301,23467385,78,30,782246,10.03,1.62,48188,47.71
1,Arica,2015,4,30,Jueves,17,5039,363,26568632,73,33,805110,11,1.53,47785,50
1,Arica,2015,5,1,Viernes,17,74,0,0,0,0,0,0,0,0,0
1,Arica,2015,5,2,Sábado,17,6567,460,40503656,88,17,2382568,27.06,1.68,52398,15.02
1,Arica,2015,5,3,Domingo,17,1777,141,11782406,84,17,693083,8.29,1.54,54297,26.88
1,Arica,2015,5,4,Lunes,18,6715,428,35340024,83,34,1039413,12.59,1.59,51818,47.33
1,Arica,2015,5,5,Martes,18,5696,389,26192811,67,34,770377,11.44,1.52,44245,48.48
1,Arica,2015,5,6,Miércoles,18,4889,339,26206391,77,32,818950,10.59,1.58,48984,41.62
1,Arica,2015,5,7,Jueves,18,4621,357,28839933,81,32,901248,11.16,1.66,48716,45.62
1,Arica,2015,5,8,Viernes,18,5142,444,33838281,76,36,939952,12.33,1.64,46417,49.9
1,Arica,2015,5,9,Sábado,18,5276,562,45636612,81,25,1825465,22.48,1.51,53817,38.74
1,Arica,2015,5,10,Domingo,18,2125,194,17102978,88,14,1221641,13.86,1.57,56260,21.77
1,Arica,2015,5,11,Lunes,19,4603,366,31799648,87,24,1324985,15.25,1.55,55985,24.48
1,Arica,2015,5,12,Martes,19,3480,276,18178845,66,32,568089,8.63,1.55,42474,44.48
1,Arica,2015,5,13,Miércoles,19,4000,294,24531757,83,32,766617,9.19,1.72,48578,44.48
1,Arica,2015,5,14,Jueves,19,3828,276,24216331,88,30,807211,9.2,1.68,52190,43.05
1,Arica,2015,5,15,Viernes,19,4631,340,24981778,73,33,757024,10.3,1.5,48888,47.33
1,Arica,2015,5,16,Sábado,19,4171,310,26088825,84,21,1242325,14.76,1.71,49317,34.17
1,Arica,2015,5,17,Domingo,19,1465,99,9259185,94,17,544658,5.82,1.78,52609,27.77
1,Arica,2015,5,18,Lunes,20,4659,341,30395496,89,35,868443,9.74,1.61,55466,48.76
1,Arica,2015,5,19,Martes,20,3962,299,23057481,77,34,678161,8.79,1.51,51239,47.62
1,Arica,2015,5,20,Miércoles,20,4560,350,32929731,94,32,1029054,10.94,1.56,60311,45.33
1,Arica,2015,5,21,Jueves,20,2470,144,12100453,84,19,636866,7.58,1.65,50842,27.88
1,Arica,2015,5,22,Viernes,20,6342,414,32998323,80,32,1031198,12.94,1.68,47480,46.48
1,Arica,2015,5,23,Sábado,20,4177,355,29876060,84,22,1358003,16.14,1.51,55843,34.17
1,Arica,2015,5,24,Domingo,20,1413,116,7306102,63,17,429771,6.82,1.56,40365,24.48
1,Arica,2015,5,25,Lunes,21,4944,311,24417388,79,35,697640,8.89,1.65,47690,49.62
1,Arica,2015,5,26,Martes,21,4064,296,21760894,74,34,640026,8.71,1.62,45430,47
1,Arica,2015,5,27,Miércoles,21,3905,258,24392835,95,33,739177,7.82,1.61,58637,48.14
1,Arica,2015,5,28,Jueves,21,4257,304,25903994,85,33,784970,9.21,1.62,52544,48.14
1,Arica,2015,5,29,Viernes,21,5686,358,30947122,86,34,910210,10.53,1.53,56680,50.14
1,Arica,2015,5,30,Sábado,21,5845,383,33485053,87,22,1522048,17.41,1.56,55902,34.45
1,Arica,2015,5,31,Domingo,21,2016,164,12863639,78,15,857576,10.93,1.58,49667,24.48
1,Arica,2015,6,1,Lunes,22,5923,407,34676318,85,31,1118591,13.13,1.54,55482,25.9
1,Arica,2015,6,2,Martes,22,5252,352,34391497,98,31,1109403,11.35,1.7,57511,25.9
1,Arica,2015,6,3,Miércoles,22,5006,358,32033491,89,31,1033338,11.55,1.57,56999,25.9
1,Arica,2015,6,4,Jueves,22,4638,367,33331774,91,31,1075219,11.84,1.59,56977,25.81
1,Arica,2015,6,5,Viernes,22,5324,401,38966943,97,31,1256998,12.94,1.63,59492,25.81
1,Arica,2015,6,6,Sábado,22,4331,329,27696278,84,31,893428,10.61,1.57,53779,30.95
1,Arica,2015,6,7,Domingo,22,1906,137,12486147,91,31,402779,4.42,1.67,54525,33.7
1,Arica,2015,6,8,Lunes,23,5627,425,34176700,80,31,1102474,13.71,1.62,49675,25.52
1,Arica,2015,6,9,Martes,23,4389,319,29895779,94,31,964380,10.29,1.64,57053,25.81
1,Arica,2015,6,10,Miércoles,23,4162,312,29853736,96,31,963024,10.06,1.55,61554,25.81
1,Arica,2015,6,11,Jueves,23,3580,323,29277709,91,31,944442,10.42,1.62,56088,25.52
1,Arica,2015,6,12,Viernes,23,4277,309,29560396,96,31,953561,9.97,1.78,53844,25.52
1,Arica,2015,6,13,Sábado,23,3763,315,28545898,91,31,920835,10.16,1.66,54477,30.67
1,Arica,2015,6,14,Domingo,23,1527,128,13474911,105,31,434675,4.13,1.97,53472,33.7
1,Arica,2015,6,15,Lunes,24,4523,351,31268003,89,31,1008645,11.32,1.58,56339,25.81
1,Arica,2015,6,16,Martes,24,4514,309,25916861,84,31,836028,9.97,1.64,51219,25.52
1,Arica,2015,6,17,Miércoles,24,4376,349,31522459,90,31,1016854,11.26,1.73,52103,25.52
1,Arica,2015,6,18,Jueves,24,4227,311,27274265,88,31,879815,10.03,1.61,54331,25.52
1,Arica,2015,6,19,Viernes,24,4654,347,30762038,89,31,992324,11.19,1.55,57072,25.52
1,Arica,2015,6,20,Sábado,24,5412,402,35841227,89,31,1156169,12.97,1.55,57530,30.67
1,Arica,2015,6,21,Domingo,24,2311,185,13267079,72,31,427970,5.97,1.5,47723,34
1,Arica,2015,6,22,Lunes,25,5383,393,27328728,70,31,881572,12.68,1.48,47037,25.52
1,Arica,2015,6,23,Martes,25,4301,318,22326907,70,25,893076,12.72,1.62,43353,16.33
1,Arica,2015,6,24,Miércoles,25,3474,244,20326725,83,31,655701,7.87,1.8,46197,25.52
1,Arica,2015,6,25,Jueves,25,3820,301,22258051,74,31,718002,9.71,1.72,43052,25.52
1,Arica,2015,6,26,Viernes,25,5049,367,32722087,89,31,1055551,11.84,1.62,55088,25.52
1,Arica,2015,6,27,Sábado,25,5276,390,29648343,76,16,1853022,24.38,1.58,48209,12.08
1,Arica,2015,6,28,Domingo,25,2296,178,16373686,92,31,528183,5.74,1.59,57858,34
1,Arica,2015,6,29,Lunes,26,2487,83,4577560,55,25,183102,3.32,1.39,39805,16.33
1,Arica,2015,6,30,Martes,26,5965,329,26890027,82,25,1075601,13.16,1.52,53673,16.33
1,Arica,2015,7,1,Miércoles,26,5860,406,40976241,101,0,0,0,1.64,61434,0
1,Arica,2015,7,2,Jueves,26,5317,344,27296311,79,0,0,0,1.59,49811,0
1,Arica,2015,7,3,Viernes,26,6099,404,31233991,77,0,0,0,1.57,49343,0
1,Arica,2015,7,4,Sábado,26,2782,187,18930914,101,0,0,0,1.68,60098,0
1,Arica,2015,7,5,Domingo,26,2345,135,13324569,99,0,0,0,1.61,61404,0
1,Arica,2015,7,6,Lunes,27,6871,427,30174676,71,0,0,0,1.55,45719,0
1,Arica,2015,7,7,Martes,27,5585,363,29959451,83,0,0,0,1.52,54373,0
1,Arica,2015,7,8,Miércoles,27,5008,314,25417630,81,0,0,0,1.55,52192,0
1,Arica,2015,7,9,Jueves,27,3967,286,23987959,84,0,0,0,1.49,56310,0
1,Arica,2015,7,10,Viernes,27,5343,414,35210229,85,0,0,0,1.6,53188,0
1,Arica,2015,7,11,Sábado,27,4805,359,29018048,81,0,0,0,1.75,46134,0
1,Arica,2015,7,12,Domingo,27,1786,154,14182738,92,0,0,0,2.05,45025,0
1,Arica,2015,7,13,Lunes,28,4912,407,33476628,82,0,0,0,1.57,52226,0
1,Arica,2015,7,14,Martes,28,4200,357,30289946,85,0,0,0,1.61,52862,0
1,Arica,2015,7,15,Miércoles,28,4869,363,25429940,70,0,0,0,1.56,44929,0
1,Arica,2015,7,16,Jueves,28,2495,177,16545754,93,0,0,0,1.6,58466,0
1,Arica,2015,7,17,Viernes,28,6248,403,34686098,86,0,0,0,1.61,53611,0
1,Arica,2015,7,18,Sábado,28,3397,317,25311399,80,0,0,0,1.68,47578,0
1,Arica,2015,7,19,Domingo,28,1516,108,11564965,107,0,0,0,2.19,49004,0
1,Arica,2015,7,20,Lunes,29,5262,368,26359943,72,0,0,0,1.9,37603,0
1,Arica,2015,7,21,Martes,29,4739,348,27172694,78,0,0,0,1.49,52558,0
1,Arica,2015,7,22,Miércoles,29,4602,366,25043162,68,0,0,0,1.54,44324,0
1,Arica,2015,7,23,Jueves,29,4233,347,27508905,79,0,0,0,1.7,46704,0
1,Arica,2015,7,24,Viernes,29,5093,332,25199730,76,0,0,0,1.57,48461,0
1,Arica,2015,7,25,Sábado,29,3879,280,23454982,84,0,0,0,1.74,48063,0
1,Arica,2015,7,26,Domingo,29,1455,113,7468203,66,0,0,0,1.65,40152,0
1,Arica,2015,7,27,Lunes,30,5296,372,28765104,77,0,0,0,1.65,46925,0
1,Arica,2015,7,28,Martes,30,4068,328,26077759,80,0,0,0,1.54,51639,0
1,Arica,2015,7,29,Miércoles,30,4001,310,26624265,86,0,0,0,1.64,52513,0
1,Arica,2015,7,30,Jueves,30,4407,322,29297882,91,0,0,0,1.67,54356,0
1,Arica,2015,7,31,Viernes,30,6034,464,41030237,88,0,0,0,2.12,41740,0
1,Arica,2015,8,1,Sábado,30,5463,382,29597405,77,0,0,0,1.68,46246,0
1,Arica,2015,8,2,Domingo,30,1850,115,8419216,73,0,0,0,1.77,41271,0
1,Arica,2015,8,3,Lunes,31,6261,402,30664751,76,0,0,0,1.7,44963,0
1,Arica,2015,8,4,Martes,31,5793,381,30614706,80,0,0,0,1.76,45694,0
1,Arica,2015,8,5,Miércoles,31,6280,416,30831456,74,0,0,0,1.63,45609,0
1,Arica,2015,8,6,Jueves,31,5528,387,33669471,87,0,0,0,1.72,50479,0
1,Arica,2015,8,7,Viernes,31,5998,468,30112609,64,0,0,0,1.76,36544,0
1,Arica,2015,8,8,Sábado,31,6225,468,32275718,69,0,0,0,1.72,40144,0
1,Arica,2015,8,9,Domingo,31,3655,282,14113790,50,0,0,0,1.7,29465,0
1,Arica,2015,8,10,Lunes,32,5178,406,29775238,73,0,0,0,1.61,45598,0
1,Arica,2015,8,11,Martes,32,4113,324,23187955,72,0,0,0,1.65,43505,0
1,Arica,2015,8,12,Miércoles,32,3871,266,18636491,70,0,0,0,1.67,41880,0
1,Arica,2015,8,13,Jueves,32,3720,271,19911944,73,0,0,0,1.61,45670,0
1,Arica,2015,8,14,Viernes,32,4582,352,23456797,67,0,0,0,1.86,35922,0
1,Arica,2015,8,15,Sábado,32,3545,250,18542577,74,0,0,0,1.86,39962,0
1,Arica,2015,8,16,Domingo,32,1896,148,13559516,92,0,0,0,1.72,53175,0
1,Arica,2015,8,17,Lunes,33,4863,351,27342453,78,0,0,0,1.53,50917,0
1,Arica,2015,8,18,Martes,33,3813,315,24415125,78,0,0,0,1.87,41452,0
1,Arica,2015,8,19,Miércoles,33,3917,325,26428877,81,0,0,0,1.75,46366,0
1,Arica,2015,8,20,Jueves,33,3892,313,29464444,94,0,0,0,1.72,54665,0
1,Arica,2015,8,21,Viernes,33,4562,353,26773909,76,0,0,0,1.66,45611,0
1,Arica,2015,8,22,Sábado,33,3999,341,27588835,81,0,0,0,1.73,46682,0
1,Arica,2015,8,23,Domingo,33,1472,111,9500106,86,0,0,0,1.5,56887,0
1,Arica,2015,8,24,Lunes,34,4942,333,25629551,77,0,0,0,1.87,41205,0
1,Arica,2015,8,25,Martes,34,4008,317,32340504,102,0,0,0,1.76,57958,0
1,Arica,2015,8,26,Miércoles,34,3611,383,30753107,80,0,0,0,1.74,46245,0
1,Arica,2015,8,27,Jueves,34,3721,292,23399925,80,0,0,0,1.58,50649,0
1,Arica,2015,8,28,Viernes,34,4712,365,25426298,70,0,0,0,1.65,42236,0
1,Arica,2015,8,29,Sábado,34,5060,393,32140375,82,0,0,0,1.63,50219,0
1,Arica,2015,8,30,Domingo,34,1916,135,13929136,103,0,0,0,1.73,59526,0
1,Arica,2015,8,31,Lunes,35,5973,427,35990384,84,0,0,0,1.63,51785,0
1,Arica,2015,9,1,Martes,35,5012,379,29699175,78,0,0,0,1.54,50942,0
1,Arica,2015,9,2,Miércoles,35,4792,400,35694246,89,0,0,0,1.63,54578,0
1,Arica,2015,9,3,Jueves,35,4394,330,24577964,74,0,0,0,1.55,47910,0
1,Arica,2015,9,4,Viernes,35,5289,362,31602729,87,0,0,0,1.71,50972,0
1,Arica,2015,9,5,Sábado,35,4673,353,30868050,87,0,0,0,1.62,53965,0
1,Arica,2015,9,6,Domingo,35,1662,101,9035960,89,0,0,0,1.87,47809,0
1,Arica,2015,9,7,Lunes,36,5249,370,29300498,79,0,0,0,1.61,49327,0
1,Arica,2015,9,8,Martes,36,4056,291,20348619,70,0,0,0,1.54,45421,0
1,Arica,2015,9,9,Miércoles,36,3808,276,25432701,92,0,0,0,1.81,50967,0
1,Arica,2015,9,10,Jueves,36,3911,304,23910449,79,0,0,0,1.63,48402,0
1,Arica,2015,9,11,Viernes,36,3906,305,21825322,72,0,0,0,1.6,44816,0
1,Arica,2015,9,12,Sábado,36,3744,327,28996298,89,0,0,0,1.68,52913,0
1,Arica,2015,9,13,Domingo,36,1606,124,9748563,79,0,0,0,1.86,42202,0
1,Arica,2015,9,14,Lunes,37,4804,347,31315287,90,0,0,0,1.93,46670,0
1,Arica,2015,9,15,Martes,37,5128,421,34204094,81,0,0,0,1.62,50006,0
1,Arica,2015,9,16,Miércoles,37,5310,346,35116238,101,0,0,0,2.06,49321,0
1,Arica,2015,9,17,Jueves,37,4690,412,32680437,79,0,0,0,1.74,45707,0
1,Arica,2015,9,18,Viernes,37,10,0,0,0,0,0,0,0,0,0
1,Arica,2015,9,19,Sábado,37,8,0,0,0,0,0,0,0,0,0
1,Arica,2015,9,20,Domingo,37,1945,148,13712808,93,0,0,0,1.78,51942,0
1,Arica,2015,9,21,Lunes,38,6114,412,32944479,80,0,0,0,2.05,38941,0
1,Arica,2015,9,22,Martes,38,4835,372,32108893,86,0,0,0,1.8,47852,0
1,Arica,2015,9,23,Miércoles,38,4394,372,32768023,88,0,0,0,1.72,51280,0
1,Arica,2015,9,24,Jueves,38,4130,293,29875656,102,0,0,0,1.67,61221,0
1,Arica,2015,9,25,Viernes,38,4470,349,30344487,87,0,0,0,1.77,49101,0
1,Arica,2015,9,26,Sábado,38,4025,334,33207697,99,0,0,0,2.23,44514,0
1,Arica,2015,9,27,Domingo,38,1416,124,11572130,93,0,0,0,1.71,54586,0
1,Arica,2015,9,28,Lunes,39,4145,327,26984618,83,0,0,0,1.67,49422,0
1,Arica,2015,9,29,Martes,39,4461,342,28987959,85,0,0,0,1.7,49807,0
1,Arica,2015,9,30,Miércoles,39,5515,384,43109036,112,0,0,0,1.68,66836,0
1,Arica,2015,10,1,Jueves,39,5186,348,31744274,91,0,0,0,1.68,54357,0
1,Arica,2015,10,2,Viernes,39,6591,419,36174352,86,0,0,0,1.61,53671,0
1,Arica,2015,10,3,Sábado,39,5573,412,36611099,89,0,0,0,1.75,50708,0
1,Arica,2015,10,4,Domingo,39,1914,131,11937056,91,0,0,0,1.77,51453,0
1,Arica,2015,10,5,Lunes,40,7356,401,38140566,95,0,0,0,1.91,49727,0
1,Arica,2015,10,6,Martes,40,5320,367,29426792,80,0,0,0,1.85,43275,0
1,Arica,2015,10,7,Miércoles,40,5052,373,31116789,83,0,0,0,2.61,32013,0
1,Arica,2015,10,8,Jueves,40,4175,325,26445992,81,0,0,0,3.14,25927,0
1,Arica,2015,10,9,Viernes,40,4953,360,27278895,76,0,0,0,1.72,44069,0
1,Arica,2015,10,10,Sábado,40,4429,336,28838226,86,0,0,0,1.77,48549,0
1,Arica,2015,10,11,Domingo,40,2027,120,9806102,82,0,0,0,1.83,44777,0
1,Arica,2015,10,12,Lunes,41,2379,158,12925197,82,0,0,0,1.83,44724,0
1,Arica,2015,10,13,Martes,41,4778,349,31420867,90,0,0,0,1.69,53346,0
1,Arica,2015,10,14,Miércoles,41,4334,303,26252297,87,0,0,0,1.79,48526,0
1,Arica,2015,10,15,Jueves,41,4945,327,28694652,88,0,0,0,1.76,49817,0
1,Arica,2015,10,16,Viernes,41,6205,403,39992133,99,0,0,0,1.94,51141,0
1,Arica,2015,10,17,Sábado,41,4880,366,29914112,82,0,0,0,1.93,42311,0
1,Arica,2015,10,18,Domingo,41,1815,133,12685999,95,0,0,0,1.8,53079,0
1,Arica,2015,10,19,Lunes,42,5338,394,30346766,77,0,0,0,1.67,46120,0
1,Arica,2015,10,20,Martes,42,3910,320,26655415,83,0,0,0,1.65,50388,0
1,Arica,2015,10,21,Miércoles,42,4100,288,22349760,78,0,0,0,1.7,45519,0
1,Arica,2015,10,22,Jueves,42,3919,329,27709215,84,0,0,0,1.73,48698,0
1,Arica,2015,10,23,Viernes,42,4585,338,29062641,86,0,0,0,1.61,53522,0
1,Arica,2015,10,24,Sábado,42,4250,308,26209312,85,0,0,0,1.75,48536,0
1,Arica,2015,10,25,Domingo,42,1724,117,11146620,95,0,0,0,1.69,56296,0
1,Arica,2015,10,26,Lunes,43,4597,308,29402834,95,0,0,0,1.71,55687,0
1,Arica,2015,10,27,Martes,43,4252,310,29620368,96,0,0,0,1.74,54954,0
1,Arica,2015,10,28,Miércoles,43,3902,284,26444169,93,0,0,0,1.85,50274,0
1,Arica,2015,10,29,Jueves,43,4478,331,27441563,83,0,0,0,1.76,47232,0
1,Arica,2015,10,30,Viernes,43,6006,430,34331651,80,0,0,0,1.71,46646,0
1,Arica,2015,10,31,Sábado,43,4037,286,25056124,88,0,0,0,1.7,51450,0
1,Arica,2015,11,1,Domingo,43,1946,133,17446220,131,12,1453852,11.08,1.69,77539,10.6
1,Arica,2015,11,2,Lunes,44,6709,463,39609560,86,25,1584382,18.52,1.79,47780,18.43
1,Arica,2015,11,3,Martes,44,6023,325,24283812,75,23,1055818,14.13,2.53,29506,16.52
1,Arica,2015,11,4,Miércoles,44,5487,331,26745198,81,23,1162835,14.39,1.58,51040,16.52
1,Arica,2015,11,5,Jueves,44,5783,378,28904159,76,25,1156166,15.12,1.65,46470,18.19
1,Arica,2015,11,6,Viernes,44,5850,381,35322789,93,24,1471783,15.88,1.79,51717,17.33
1,Arica,2015,11,7,Sábado,44,4849,363,31404429,87,16,1962777,22.69,1.8,48166,13.52
1,Arica,2015,11,8,Domingo,44,2034,144,18294179,127,10,1829418,14.4,1.83,69560,9.05
1,Arica,2015,11,9,Lunes,45,5960,397,33288613,84,24,1387026,16.54,1.61,52013,17.33
1,Arica,2015,11,10,Martes,45,5274,358,31757944,89,25,1270318,14.32,1.66,53285,18.19
1,Arica,2015,11,11,Miércoles,45,4839,326,27158910,83,25,1086356,13.04,1.83,45645,18.19
1,Arica,2015,11,12,Jueves,45,4341,334,30672524,92,24,1278022,13.92,1.72,53251,17.38
1,Arica,2015,11,13,Viernes,45,5452,427,33693430,79,25,1347737,17.08,1.67,47389,18.19
1,Arica,2015,11,14,Sábado,45,5396,404,35883831,89,17,2110814,23.76,1.88,47340,14.62
1,Arica,2015,11,15,Domingo,45,2119,151,11963778,79,11,1087616,13.73,1.81,43823,9.95
1,Arica,2015,11,16,Lunes,46,5983,393,30569932,78,25,1222797,15.72,1.72,45155,18.19
1,Arica,2015,11,17,Martes,46,4858,353,33699433,95,25,1347977,14.12,1.71,55886,18.19
1,Arica,2015,11,18,Miércoles,46,5608,420,33050303,79,26,1271166,16.15,1.74,45212,19.05
1,Arica,2015,11,19,Jueves,46,5038,412,31538279,77,25,1261531,16.48,1.95,39325,18.43
1,Arica,2015,11,20,Viernes,46,5701,414,33999201,82,25,1359968,16.56,2.54,32380,18.43
1,Arica,2015,11,21,Sábado,46,5006,407,30155665,74,16,1884729,25.44,1.85,40047,13.52
1,Arica,2015,11,22,Domingo,46,2028,153,12281177,80,10,1228118,15.3,2.17,36991,8.8
1,Arica,2015,11,23,Lunes,47,5882,427,37285131,87,25,1491405,17.08,1.87,46782,18.19
1,Arica,2015,11,24,Martes,47,4786,386,27992157,73,25,1119686,15.44,1.93,37573,18.43
1,Arica,2015,11,25,Miércoles,47,5257,423,30337766,72,26,1166837,16.27,2.02,35483,21.38
1,Arica,2015,11,26,Jueves,47,5336,501,33826819,68,30,1127561,16.7,2.41,28026,20.77
1,Arica,2015,11,27,Viernes,47,5822,548,40516460,74,27,1500610,20.3,2.28,32361,19.49
1,Arica,2015,11,28,Sábado,47,6731,512,33561284,66,17,1974193,30.12,2.17,30154,14.38
1,Arica,2015,11,29,Domingo,47,2090,227,16716311,74,12,1393026,18.92,2.19,33634,10.6
1,Arica,2015,11,30,Lunes,48,8098,710,44434172,63,28,1586935,25.36,2.32,27012,20.71
1,Arica,2015,12,1,Martes,48,6660,572,40397469,71,3,13465823,190.67,2.09,33862,2.82
1,Arica,2015,12,2,Miércoles,48,6398,534,39951834,75,4,9987958,133.5,2.19,34205,3.75
1,Arica,2015,12,3,Jueves,48,6365,592,39652217,67,3,13217405,197.33,2.09,32029,2.51
1,Arica,2015,12,4,Viernes,48,7296,592,48757187,82,5,9751438,118.4,1.9,43340,4.9
1,Arica,2015,12,5,Sábado,48,7110,627,49234990,79,2,24617496,313.5,1.93,40589,1.96
1,Arica,2015,12,6,Domingo,48,3136,288,19842420,69,1,19842420,288,2.24,30811,0.92
1,Arica,2015,12,7,Lunes,49,8562,687,55886994,81,5,11177398,137.4,1.85,43902,5.07
1,Arica,2015,12,8,Martes,49,4038,305,24155836,79,2,12077918,152.5,1.94,40873,1.56
1,Arica,2015,12,9,Miércoles,49,6877,644,59009684,92,2,29504842,322,1.88,48849,1.77
1,Arica,2015,12,10,Jueves,49,6119,639,53932095,84,2,26966048,319.5,2.14,39395,1.89
1,Arica,2015,12,11,Viernes,49,6347,743,69279510,93,1,69279512,743,2.24,41710,1.2
1,Arica,2015,12,12,Sábado,49,6885,646,61152376,95,1,61152376,646,1.91,49637,1.24
1,Arica,2015,12,13,Domingo,49,3498,331,26369623,80,1,26369624,331,1.86,42808,1.1
1,Arica,2015,12,14,Lunes,50,7431,691,70301562,102,1,70301560,691,1.93,52582,0.6
1,Arica,2015,12,15,Martes,50,7882,819,69418872,85,1,69418872,819,1.98,42772,1.24
1,Arica,2015,12,16,Miércoles,50,7754,778,63921636,82,1,63921636,778,1.88,43662,0.61
1,Arica,2015,12,17,Jueves,50,8022,808,69562018,86,2,34781008,404,1.84,46686,1.75
1,Arica,2015,12,18,Viernes,50,8653,994,73092356,74,1,73092352,994,2.19,33575,0.62
1,Arica,2015,12,19,Sábado,50,8046,1015,82957044,82,1,82957040,1015,1.81,45061,1.31
1,Arica,2015,12,20,Domingo,50,5705,543,45918571,85,0,0,0,1.97,42874,0
1,Arica,2015,12,21,Lunes,51,10678,1243,99580334,80,1,99580336,1243,1.81,44238,0.64
1,Arica,2015,12,22,Martes,51,10834,1310,107960094,82,2,53980048,655,1.74,47434,1.84
